,cluster,latitude,longitude,supply
180,8063,40.397949999999994,-104.71735,19.0
181,8090,38.8394,-104.80346666666667,106.0
182,8100,38.2843,-104.6234,20.0
183,8105,37.9546,-103.6644,1.0
184,8130,37.2874,-107.8617,3.0
185,8150,39.0783,-108.5457,35.0
186,0603,41.7918,-72.7188,4.0
187,0604,41.7777,-72.5244,3.0
188,0605,41.666,-72.7784,14.0
189,0610,41.77023333333333,-72.70483333333334,111.0
190,0651,41.31355,-72.92945,74.0
191,0660,41.2091,-73.2086,10.0
192,0661,41.2005,-73.1688,15.0
193,0670,41.5363,-73.0306,12.0
194,0672,41.5582,-73.0515,16.0
195,0679,41.8131,-73.1156,6.0
196,0681,41.3917,-73.4532,12.0
197,0683,41.0427,-73.6262,3.0
198,0685,41.1112,-73.4204,8.0
199,0690,41.0602,-73.5445,12.0
200,2000,38.9144,-77.074,15.0
201,2001,38.9354,-77.0591,96.0
202,2003,38.867599999999996,-77.02494999999999,48.0
203,1971,39.5645,-75.597,157.0
204,1980,39.7994,-75.5317,14.0
205,1989,39.7459,-75.5466,5.0
206,1990,39.1564,-75.4955,51.0
207,1995,38.7381,-75.1747,11.0
208,1996,38.9218,-75.4299,5.0
209,1997,38.6404,-75.6041,13.0
210,3206,30.084,-81.8645,2.0
211,3207,30.1637,-81.7291,49.0
212,3208,29.8285,-81.3237,8.0
213,3211,29.218249999999998,-81.05144999999999,93.0
214,3215,28.9299,-81.9256,4.0
215,3220,30.3227,-81.66983333333333,147.0
216,3221,30.3647,-81.62285,63.0
217,3222,30.3031,-81.4404,18.0
218,3225,30.213,-81.4952,12.0
219,3230,30.4771,-84.2246,74.0
220,3240,30.17775,-85.66105,31.0
221,3250,30.4548,-87.206,93.0
222,3251,30.5241,-87.2167,15.0
223,3253,30.7773,-86.4832,2.0
224,3254,30.4487,-86.6255,38.0
225,3260,29.64585,-82.3776,19.0
226,3261,29.6813,-82.3539,99.0
227,3270,28.651,-81.42689999999999,19.0
228,3272,29.0266,-81.3349,4.0
229,3277,28.80115,-81.5095,43.0
230,3279,28.61225,-81.07325,10.0
231,3280,28.534950000000002,-81.35525,241.0
232,3281,28.4522,-81.4678,18.0
233,3282,28.491,-81.29676666666666,32.0
234,3290,28.042949999999998,-80.64695,65.0
235,3293,28.23545,-80.63225,22.0
236,3294,28.2061,-80.685,1.0
237,3295,28.05175,-80.60515,13.0
238,3296,27.633,-80.4031,8.0
239,3302,26.015575000000002,-80.29795,70.0
240,3306,26.272933333333338,-80.19506666666668,49.0
241,3313,25.76406666666667,-80.23346666666667,85.0
242,3314,25.747500000000002,-80.23476666666666,17.0
243,3315,25.7952,-80.25864999999999,15.0
244,3316,25.9441,-80.2144,22.0
245,3317,25.69575,-80.38475,36.0
246,3318,25.9597,-80.1403,15.0
247,3330,26.0984,-80.1822,14.0
248,3331,26.1217,-80.18663333333335,64.0
249,3332,26.16875,-80.267,19.0
250,3333,26.048,-80.3749,7.0
251,3340,26.73285,-80.0702,36.0
252,3341,26.74105,-80.19005,28.0
253,3342,26.3446,-80.2109,4.0
254,3343,26.5254,-80.061,7.0
255,3346,26.5747,-80.0794,29.0
256,3347,26.7383,-80.276,4.0
257,3348,26.4012,-80.1225,41.0
258,3351,27.9056,-82.2881,16.0
259,3355,28.1474,-82.5152,4.0
260,3356,28.0094,-82.1138,7.0
261,3360,27.950833333333332,-82.48453333333333,197.0
262,3361,28.03146666666667,-82.5098,43.0
263,3370,27.7716,-82.683425,131.0
264,3371,27.7898,-82.7243,3.0
265,3375,27.947,-82.7943,34.0
266,3377,27.917,-82.8027,18.0
267,3380,28.072,-81.9609,102.0
268,3383,28.04635,-81.72550000000001,8.0
269,3390,26.56145,-81.90005,87.0
270,3391,26.4972,-81.8246,47.0
271,3395,26.952849999999998,-82.07480000000001,19.0
272,3399,26.6265,-81.9677,11.0
273,3410,26.134,-81.7953,13.0
274,3411,26.187699999999996,-81.68583333333333,16.0
275,3420,27.45013333333333,-82.50623333333333,75.0
276,3423,27.29885,-82.49825,73.0
277,3428,27.0933,-82.4498,3.0
278,3442,28.9584,-82.5993,2.0
279,3447,29.1585,-82.16915,85.0
280,3460,28.5658,-82.3737,3.0
281,3461,28.5466,-82.5213,8.0
282,3465,28.22275,-82.7067,15.0
283,3466,28.3648,-82.6757,56.0
284,3468,28.1385,-82.743,9.0
285,3469,28.019,-82.73805,9.0
286,3474,28.431149999999995,-81.566975,94.0
287,3476,28.5837,-81.5326,8.0
288,3495,27.36875,-80.31825,39.0
289,3499,27.168300000000002,-80.23335,11.0
290,3003,33.8123,-84.2819,13.0
291,3004,34.07665,-84.04865000000001,57.0
292,3006,33.9382,-84.5403,78.0
293,3007,33.9424,-84.15925,32.0
294,3009,34.005250000000004,-84.14995,7.0
295,3010,33.8369,-84.6307,17.0
296,3012,34.187,-84.8204,8.0
297,3016,34.2837,-85.2231,31.0
298,3021,33.4679,-84.4806,5.0
299,3027,33.5531,-84.4003,5.0
300,3028,33.2324,-84.27445,15.0
301,3030,33.774233333333335,-84.38426666666668,183.0
302,3031,33.7467,-84.3781,64.0
303,3032,33.7952,-84.3248,89.0
304,3034,33.78805,-84.41205,43.0
305,3050,34.3073,-83.8256,79.0
306,3060,33.9461,-83.418,39.0
307,3072,34.7635,-84.9875,6.0
308,3090,33.4659,-82.0282,30.0
309,3091,33.4705,-81.9881,62.0
310,3109,32.6368,-83.6395,8.0
311,3120,32.8095,-83.6168,123.0
312,3140,32.0543,-81.0492,133.0
313,3141,32.039699999999996,-81.1678,17.0
314,3152,31.1807,-81.4949,7.0
315,3160,30.8931,-83.3278,16.0
316,3170,31.5678,-84.1619,29.0
317,3176,31.1792,-83.7641,4.0
318,3179,31.1512,-83.73474999999999,12.0
319,3190,32.52576666666667,-84.9539,57.0
320,5030,41.5887,-93.6212,43.0
321,5031,41.6061,-93.6165,63.0
322,5040,43.1499,-93.1954,10.0
323,5110,42.5113,-96.4017,27.0
324,5150,41.26175,-95.84295,7.0
325,5224,41.6627,-91.5477,119.0
326,5240,41.9963,-91.63499999999999,22.0
327,5272,41.5509,-90.4942,3.0
328,5280,41.5385,-90.5613,6.0
329,8320,42.8876,-112.4381,19.0
330,8330,42.5565,-114.4693,6.0
331,8340,43.475,-112.0124,36.0
332,8350,46.3646,-116.8609,7.0
333,8360,43.6627,-116.7,1.0
334,8364,43.615,-116.3975,6.0
335,8370,43.5885,-116.191,61.0
336,8371,43.6023,-116.1649,16.0
337,8381,47.6928,-116.785,20.0
338,6000,42.03574999999999,-87.98935,27.0
339,6001,42.1614,-88.1383,6.0
340,6002,42.0758,-87.8223,2.0
341,6004,42.2592,-87.8991,35.0
342,6005,42.3311,-88.2955,15.0
343,6006,42.0122,-87.8417,50.0
344,6008,42.3542,-87.8651,23.0
345,6011,41.9008,-88.7548,4.0
346,6012,41.965149999999994,-88.1298,18.0
347,6013,41.90325,-88.19515000000001,15.0
348,6014,42.1756,-88.4268,4.0
349,6015,41.8793,-87.8433,61.0
350,6016,41.9748,-87.9823,20.0
351,6019,41.8744,-88.1516,28.0
352,6020,42.0424,-87.6904,30.0
353,6030,41.8825,-87.7886,23.0
354,6040,41.746449999999996,-87.73545,10.0
355,6041,41.5087,-87.5904,1.0
356,6042,41.59205,-87.66915,7.0
357,6043,41.5454,-88.1299,33.0
358,6045,41.5294,-88.04416666666667,114.0
359,6046,41.58775,-87.73345,12.0
360,6050,41.75935,-88.29495,22.0
361,6051,41.8034,-88.0138,21.0
362,6052,41.79215,-87.8988,6.0
363,6054,41.7662,-88.141,18.0
364,6060,41.8515,-87.6694,56.0
365,6061,41.83647500000001,-87.62405,220.0
366,6062,41.854859999999995,-87.68936,58.0
367,6063,41.90756666666667,-87.7398,138.0
368,6064,41.9274,-87.7103,7.0
369,6065,41.9399,-87.6528,27.0
370,6080,41.722,-87.7024,20.0
371,6090,41.1166,-87.8696,14.0
372,6110,42.26926666666666,-89.0612,60.0
373,6140,40.94995,-90.37049999999999,2.0
374,6163,40.7012,-89.59245,104.0
375,6176,40.5124,-88.9883,13.0
376,6180,40.1095,-88.2036,66.0
377,6200,38.9087,-90.1568,8.0
378,6222,38.5456,-90.0378,6.0
379,6226,38.5718,-89.8957,6.0
380,6230,39.9307,-91.3763,14.0
381,6276,39.8017,-89.6437,41.0
382,6278,39.7495,-89.606,36.0
383,4603,39.96355,-86.0423,7.0
384,4606,40.0563,-86.0163,4.0
385,4612,39.76285,-86.46695,9.0
386,4620,39.7851,-86.1595,255.0
387,4621,39.7821,-86.0495,37.0
388,4622,39.6789,-86.1302,25.0
389,4625,39.901250000000005,-86.03835000000001,22.0
390,4626,39.8977,-86.1797,100.0
391,4630,41.4236,-87.3556,13.0
392,4631,41.43273333333334,-87.40753333333333,8.0
393,4632,41.58215,-87.50450000000001,34.0
394,4634,41.5263,-87.2525,9.0
395,4636,41.698,-86.8699,6.0
396,4640,41.5997,-87.3385,5.0
397,4641,41.4957,-87.3509,12.0
398,4651,41.7101,-85.9729,11.0
399,4654,41.6507,-86.1623,12.0
400,4660,41.6727,-86.2535,62.0
401,4680,41.07306666666667,-85.1764,64.0
402,4684,41.1958,-85.1191,67.0
403,4713,38.3078,-85.7359,4.0
404,4715,38.3089,-85.8221,8.0
405,4730,40.218,-85.379,21.0
406,4740,39.2303,-86.4692,26.0
407,4759,38.6734,-87.5098,3.0
408,4763,37.9637,-87.3938,19.0
409,4771,38.0086,-87.5746,42.0
410,4775,37.9623,-87.5055,19.0
411,4780,39.45035,-87.39824999999999,15.0
412,4790,40.4001,-86.8602,23.0
413,6604,39.0289,-95.2086,4.0
414,6606,38.8865,-94.8204,10.0
415,6611,39.116,-94.764,15.0
416,6616,39.0966,-94.7495,95.0
417,6620,38.97975,-94.64699999999999,16.0
418,6621,38.9259,-94.71924999999999,40.0
419,6660,39.049400000000006,-95.71365,57.0
420,6721,37.7051,-97.3133,197.0
421,6740,38.8403,-97.6114,9.0
422,6760,38.8782,-99.3348,6.0
423,4020,38.25675,-85.70695,204.0
424,4021,38.20435,-85.76255,41.0
425,4024,38.3045,-85.5815,15.0
426,4050,38.017266666666664,-84.49963333333334,31.0
427,4053,38.0321,-84.5084,160.0
428,4101,39.03,-84.559,19.0
429,4150,37.5161,-82.5173,14.0
430,4200,37.0634,-88.6632,16.0
431,4210,37.0174,-86.4518,5.0
432,4270,37.6848,-85.8784,8.0
433,7000,30.0129,-90.1915,7.0
434,7005,29.8872,-90.0331,9.0
435,7006,30.0252,-90.2522,15.0
436,7007,29.8598,-90.1105,22.0
437,7011,29.9466,-90.0998,177.0
438,7012,29.99635,-90.06675000000001,88.0
439,7036,29.57795,-90.7056,8.0
440,7040,30.5046,-90.4629,33.0
441,7042,30.7733,-89.8653,2.0
442,7043,30.4876,-90.0959,22.0
443,7050,30.183400000000002,-92.04630000000002,108.0
444,7056,30.001,-91.82,5.0
445,7060,30.2285,-93.188,17.0
446,7080,30.421333333333333,-91.12033333333333,185.0
447,7111,32.42756666666667,-93.70516666666667,22.0
448,7113,32.6076,-93.7526,73.0
449,7121,32.4908,-92.1594,15.0
450,7127,32.6065,-92.6484,3.0
451,7129,32.5317,-92.176,4.0
452,7130,31.2885,-92.4633,76.0
453,7145,31.7617,-93.0916,2.0
454,0104,42.202,-72.6262,4.0
455,0106,42.3223,-72.6313,1.0
456,0119,42.1199,-72.605,84.0
457,0120,42.4531,-73.2471,9.0
458,0160,42.2759,-71.79454999999999,83.0
459,0180,42.5089,-71.2004,25.0
460,0184,42.719750000000005,-71.174,12.0
461,0185,42.64185,-71.3169,15.0
462,0191,42.5608,-70.8759,4.0
463,0197,42.5151,-70.9003,13.0
464,0206,42.1868,-71.2033,4.0
465,0211,42.347575,-71.07405,211.0
466,0213,42.350525000000005,-71.124475,20.0
467,0217,42.4581,-71.0632,2.0
468,0219,42.1751,-70.9495,11.0
469,0221,42.3471,-71.1027,52.0
470,0230,42.082049999999995,-71.02010000000001,11.0
471,0236,41.9104,-70.642,2.0
472,0257,41.7541,-70.7116,4.0
473,0260,41.6601,-70.2967,12.0
474,0270,41.9296,-71.3009,6.0
475,0272,41.697050000000004,-71.14410000000001,10.0
476,0274,41.6347,-70.9372,18.0
477,0278,41.905,-71.1026,4.0
478,2064,38.5257,-76.9865,4.0
479,2065,38.2774,-76.638,2.0
480,2070,38.9675,-76.8551,4.0
481,2073,38.7549,-76.9026,14.0
482,2077,38.8682,-76.8156,36.0
483,2081,39.0003,-77.1022,19.0
484,2085,39.087,-77.168,12.0
485,2091,38.9907,-77.01724999999999,9.0
486,2101,39.5394,-76.3564,12.0
487,2104,39.2141,-76.8788,12.0
488,2106,39.1618,-76.6297,26.0
489,2107,39.5523,-76.1171,4.0
490,2113,39.3746,-76.8002,11.0
491,2115,39.5642,-76.9807,11.0
492,2120,39.3509,-76.6145,158.0
493,2121,39.33555,-76.6421,64.0
494,2122,39.26636666666666,-76.62066666666666,63.0
495,2123,39.34855,-76.54525000000001,41.0
496,2128,39.2975,-76.5927,43.0
497,2140,38.9898,-76.5501,15.0
498,2150,39.5992,-78.8444,13.0
499,2160,38.7768,-76.0758,11.0
500,2170,39.4461,-77.335,22.0
501,2174,39.6573,-77.6921,37.0
502,2180,38.3824,-75.6336,44.0
503,2192,39.6264,-75.8458,6.0
504,0410,43.6602,-70.2898,89.0
505,0424,44.0985,-70.1916,20.0
506,0433,44.3106,-69.7795,1.0
507,0440,44.8242,-68.7918,31.0
508,4804,42.5978,-82.8823,45.0
509,4806,42.9958,-82.4599,4.0
510,4807,42.4948,-83.16173333333334,80.0
511,4808,42.6006,-83.1198,6.0
512,4809,42.5149,-82.9968,15.0
513,4810,42.265550000000005,-83.78875,83.0
514,4812,42.2399,-83.1508,39.0
515,4813,42.3242,-83.3402,7.0
516,4815,42.3958,-83.3772,11.0
517,4818,42.21556666666667,-83.287,16.0
518,4819,42.2084,-83.1616,6.0
519,4820,42.3622,-83.07,96.0
520,4823,42.412733333333335,-83.00656666666667,112.0
521,4830,42.6593,-83.1225,3.0
522,4833,42.4656,-83.3638,8.0
523,4834,42.63665,-83.29165,44.0
524,4837,42.4735,-83.5224,10.0
525,4844,43.0579,-83.3332,6.0
526,4850,43.0128,-83.6914,65.0
527,4853,43.0111,-83.803,13.0
528,4860,43.41475,-83.94505000000001,43.0
529,4867,43.6375,-84.2568,14.0
530,4891,42.71895,-84.5367,73.0
531,4900,42.3024,-85.5882,61.0
532,4904,42.3189,-85.5152,27.0
533,4908,42.064,-86.4783,5.0
534,4912,41.8202,-86.2368,1.0
535,4920,42.2545,-84.3875,28.0
536,4944,43.206,-86.1937,32.0
537,4950,42.95495,-85.637,130.0
538,4951,42.8977,-85.7186,20.0
539,4968,44.694,-85.6763,25.0
540,4977,45.3559,-84.9133,17.0
541,4985,46.5786,-87.4545,20.0
542,5510,44.96719999999999,-93.08026666666666,97.0
543,5540,44.94935,-93.25935,44.0
544,5541,44.9742,-93.2585,100.0
545,5542,44.982299999999995,-93.36265,64.0
546,5543,45.044266666666665,-93.29783333333334,31.0
547,5545,44.97085,-93.238,30.0
548,5580,46.7987,-92.0946,36.0
549,5590,44.0032,-92.4835,59.0
550,5630,45.5713,-94.2036,41.0
551,6301,38.43955,-90.45915,8.0
552,6302,38.5015,-90.4683,21.0
553,6304,38.7506,-90.4161,46.0
554,6309,38.5459,-91.0193,9.0
555,6310,38.6128,-90.2185,156.0
556,6311,38.623999999999995,-90.2953,169.0
557,6312,38.4915,-90.3772,42.0
558,6313,38.668350000000004,-90.36019999999999,27.0
559,6314,38.6565,-90.4542,68.0
560,6330,38.8014,-90.5065,12.0
561,6336,38.77245,-90.7575,17.0
562,6337,38.7802,-90.6228,5.0
563,6370,37.3169,-89.5459,23.0
564,6405,39.0731,-94.3533,50.0
565,6406,39.079049999999995,-94.3854,14.0
566,6408,38.944,-94.2881,5.0
567,6410,39.0837,-94.5868,77.0
568,6411,39.055499999999995,-94.5856,92.0
569,6413,38.9785,-94.47915,69.0
570,6415,39.2547,-94.6354,9.0
571,6450,39.7893,-94.8043,37.0
572,6480,37.0465,-94.5103,52.0
573,6506,38.138,-92.6664,7.0
574,6520,38.9382,-92.3049,121.0
575,6577,36.7284,-91.8717,3.0
576,6580,37.18855,-93.2756,153.0
577,3867,34.9771,-89.9992,8.0
578,3880,34.2538,-88.7209,28.0
579,3883,34.8759,-88.5916,2.0
580,3893,33.5159,-90.1726,3.0
581,3920,32.29905,-90.20439999999999,17.0
582,3921,32.3386,-90.1708,234.0
583,3930,32.3891,-88.65100000000001,7.0
584,3940,31.1721,-89.2948,33.0
585,3944,31.7277,-89.0755,2.0
586,3950,30.4158,-89.0684,23.0
587,3953,30.4035,-88.8971,7.0
588,3956,30.4404,-88.7801,7.0
589,3958,30.3664,-88.5289,3.0
590,5910,45.799850000000006,-108.44695,42.0
591,5940,47.495,-111.2502,18.0
592,5960,46.6131,-112.0213,4.0
593,5970,45.9979,-112.5988,8.0
594,5971,45.6693,-111.0431,6.0
595,5980,46.8721,-113.994,25.0
596,5990,48.2028,-114.3039,16.0
597,2710,36.0671,-80.3025,37.0
598,2715,36.0275,-80.2073,73.0
599,2726,35.9734,-80.0107,20.0
600,2740,36.0697,-79.7682,60.0
601,2751,35.8251,-78.90535,62.0
602,2753,35.85105,-78.22525,5.0
603,2760,35.8247,-78.6597,29.0
604,2761,35.7667,-78.6008,112.0
605,2770,36.0383,-78.8764,6.0
606,2771,36.0512,-78.8577,66.0
607,2780,35.9904,-77.8468,4.0
608,2783,35.6192,-77.3975,113.0
609,2802,35.3716,-80.53,21.0
610,2812,35.3119,-81.0306,44.0
611,2820,35.20493333333334,-80.8362,293.0
612,2821,35.1316,-80.8577,22.0
613,2830,35.0257,-78.9705,55.0
614,2835,34.6946,-79.2378,16.0
615,2840,34.283100000000005,-77.92304999999999,89.0
616,2856,35.1204,-76.9842,11.0
617,2860,35.723,-81.34505,24.0
618,2879,35.3464,-82.525,7.0
619,2880,35.5971,-82.5565,105.0
620,5810,46.85683333333333,-96.82793333333332,57.0
621,5820,47.901,-97.0446,4.0
622,5850,46.8083,-100.7837,20.0
623,5870,48.2325,-101.2963,14.0
624,6810,41.2435,-95.9629,73.0
625,6811,41.2809,-96.00715,42.0
626,6812,41.1747,-95.9944,39.0
627,6813,41.2355,-96.1688,8.0
628,6850,40.787049999999994,-96.66845,52.0
629,6851,40.8063,-96.6545,1.0
630,6852,40.7314,-96.5878,1.0
631,6880,40.9286,-98.3873,8.0
632,6884,40.6861,-99.0693,15.0
633,6910,41.1326,-100.7746,1.0
634,0306,42.7564,-71.4667,10.0
635,0310,42.980000000000004,-71.46885,29.0
636,0375,43.6423,-72.2518,38.0
637,0380,43.0729,-70.8052,10.0
638,0382,43.1888,-70.8868,5.0
639,0700,40.6664,-74.1192,7.0
640,0703,40.76705,-74.17654999999999,9.0
641,0704,40.8035,-74.12115,7.0
642,0705,40.8601,-74.1283,4.0
643,0710,40.754533333333335,-74.17866666666667,69.0
644,0711,40.7107,-74.2131,19.0
645,0720,40.6565,-74.2215,14.0
646,0730,40.7271,-74.05645,29.0
647,0744,40.9655,-74.3016,8.0
648,0745,40.982,-74.1131,8.0
649,0750,40.897,-74.1573,46.0
650,0760,40.8882,-74.0503,27.0
651,0763,40.8943,-73.9772,8.0
652,0766,40.8915,-74.0119,5.0
653,0772,40.2458,-74.2768,11.0
654,0774,40.2992,-73.9912,7.0
655,0775,40.2096,-74.0714,51.0
656,0783,40.8897,-74.4844,11.0
657,0786,41.0695,-74.8069,5.0
658,0790,40.7149,-74.3642,28.0
659,0796,40.7952,-74.4873,22.0
660,0800,39.9308,-75.0175,7.0
661,0801,39.8749,-74.80109999999999,17.0
662,0804,39.9397,-74.92405,7.0
663,0805,39.79475,-74.58355,9.0
664,0806,39.8669,-74.99805,21.0
665,0809,39.7539,-74.996,6.0
666,0810,39.9351,-75.1117,92.0
667,0824,39.405,-74.57755,26.0
668,0836,39.4818,-75.0091,19.0
669,0840,39.3664,-74.4317,51.0
670,0853,40.33315,-74.6816,6.0
671,0862,40.2196,-74.7334,6.0
672,0863,40.251,-74.7627,44.0
673,0869,40.2336,-74.6576,3.0
674,0870,40.085,-74.2042,4.0
675,0872,40.0874,-74.1152,10.0
676,0875,39.9999,-74.2228,23.0
677,0882,40.548,-74.60210000000001,14.0
678,0886,40.612750000000005,-74.71305000000001,10.0
679,0887,40.588,-74.6874,7.0
680,0890,40.4891,-74.4482,71.0
681,8710,35.0804,-106.63255000000001,179.0
682,8714,35.324,-106.7099,2.0
683,8740,36.7412,-108.1797,8.0
684,8750,35.6975,-105.9821,3.0
685,8801,32.3244,-106.6683,6.0
686,8901,36.1065,-114.9192,15.0
687,8903,36.2115,-115.1241,16.0
688,8905,35.9878,-115.1167,40.0
689,8910,36.15133333333333,-115.16916666666667,359.0
690,8911,36.0891,-115.20333333333333,90.0
691,8912,36.1968,-115.2644,32.0
692,8914,36.17113333333333,-115.30573333333332,45.0
693,8943,39.5502,-119.7178,3.0
694,8950,39.5163,-119.8069,126.0
695,8970,39.1704,-119.7782,6.0
696,1000,40.7313,-73.9892,21.0
697,1001,40.7547,-73.98195,65.0
698,1002,40.78593333333333,-73.95726666666667,80.0
699,1003,40.807,-73.950875,64.0
700,1006,40.7651,-73.9638,20.0
701,1030,40.56625,-74.14420000000001,21.0
702,1045,40.8354,-73.9108,105.0
703,1046,40.870200000000004,-73.85416666666667,103.0
704,1051,41.4432,-73.6815,5.0
705,1059,41.08765,-73.8108,88.0
706,1060,41.033,-73.7652,3.0
707,1094,41.4512,-74.4701,19.0
708,1096,41.0914,-73.9252,7.0
709,1103,40.7934,-73.6888,46.0
710,1104,40.7294,-73.6828,20.0
711,1110,40.7706,-73.9265,8.0
712,1120,40.681900000000006,-73.95626666666668,58.0
713,1121,40.65825,-73.9575,60.0
714,1122,40.6412,-74.0133,17.0
715,1123,40.635,-73.93183333333333,22.0
716,1135,40.7536,-73.8226,15.0
717,1137,40.729,-73.86245,22.0
718,1141,40.6982,-73.8345,43.0
719,1143,40.7119,-73.7944,9.0
720,1150,40.7469,-73.6398,15.0
721,1155,40.7149,-73.5561,22.0
722,1157,40.69943333333334,-73.64106666666667,20.0
723,1170,40.7051,-73.243,24.0
724,1171,40.74,-73.4857,5.0
725,1174,40.8676,-73.4102,15.0
726,1177,40.853300000000004,-73.0241,32.0
727,1179,40.8187,-73.2208,90.0
728,1190,40.9262,-72.652,6.0
729,1196,40.9043,-72.4103,3.0
730,1220,42.656,-73.7964,99.0
731,1230,42.8179,-73.9206,8.0
732,1240,41.9697,-74.0668,3.0
733,1253,42.247,-73.7552,2.0
734,1260,41.7035,-73.9117,28.0
735,1280,43.3115,-73.6448,7.0
736,1286,43.0708,-73.7408,5.0
737,1290,44.6927,-73.466,6.0
738,1302,42.93,-76.5626,1.0
739,1320,43.0607,-76.1369,15.0
740,1321,43.0354,-76.1282,61.0
741,1350,43.0969,-75.23145,23.0
742,1379,42.1267,-75.9685,30.0
743,1390,42.1151,-75.9309,3.0
744,1420,42.8939,-78.8681,49.0
745,1421,42.9527,-78.8442,42.0
746,1422,42.9063,-78.78370000000001,22.0
747,1462,43.198,-77.65414999999999,29.0
748,1464,43.286,-77.6843,77.0
749,1485,42.4406,-76.4966,7.0
750,4308,40.1146,-82.9105,32.0
751,4312,39.8814,-83.0839,25.0
752,4313,39.7187,-82.6031,5.0
753,4320,39.9569,-82.9644,33.0
754,4321,39.999025,-82.96809999999999,349.0
755,4330,40.5876,-83.1271,12.0
756,4353,41.5817,-83.6628,7.0
757,4360,41.674549999999996,-83.5702,128.0
758,4361,41.6028,-83.6292,12.0
759,4370,39.9274,-82.0041,16.0
760,4405,41.432,-82.2038,10.0
761,4410,41.4771,-81.65545,144.0
762,4411,41.52265,-81.66560000000001,19.0
763,4412,41.448575,-81.59,27.0
764,4413,41.3826,-81.7964,4.0
765,4414,41.468266666666665,-81.6426,9.0
766,4419,41.6857,-81.6728,51.0
767,4420,41.0197,-81.6212,3.0
768,4422,41.1464,-81.5107,2.0
769,4426,41.1649,-81.2337,5.0
770,4430,41.07683333333333,-81.52906666666667,98.0
771,4448,41.2746,-80.76275000000001,11.0
772,4450,41.0171,-80.8029,80.0
773,4451,41.0252,-80.6687,5.0
774,4469,40.8094,-81.9483,2.0
775,4470,40.812,-81.4241,20.0
776,4471,40.7911,-81.4169,30.0
777,4487,41.4349,-82.7063,13.0
778,4490,40.7623,-82.5254,22.0
779,4500,39.5357,-84.303,11.0
780,4501,39.38135,-84.5832,19.0
781,4506,39.3402,-84.3998,5.0
782,4521,39.139700000000005,-84.5549,15.0
783,4522,39.146100000000004,-84.50545,57.0
784,4523,39.21,-84.395,20.0
785,4524,39.2447,-84.3455,18.0
786,4525,39.0584,-84.3396,10.0
787,4526,39.1668,-84.5382,146.0
788,4540,39.7705,-84.1996,191.0
789,4542,39.6841,-84.1633,41.0
790,4550,39.9106,-83.7856,10.0
791,4560,39.338,-82.9895,4.0
792,4566,38.7932,-82.9306,10.0
793,4580,40.7458,-84.09315000000001,25.0
794,7307,35.215999999999994,-97.4454,15.0
795,7310,35.4593,-97.5159,186.0
796,7311,35.489450000000005,-97.486,22.0
797,7312,35.5835,-97.5638,16.0
798,7340,34.1566,-97.1792,2.0
799,7350,34.6179,-98.4552,8.0
800,7370,36.3992,-97.87035,5.0
801,7410,36.1464,-95.9526,131.0
802,7413,36.0536,-95.91465,136.0
803,7460,36.7031,-97.0784,2.0
804,9706,45.3727,-122.7631,11.0
805,9712,45.415600000000005,-123.04163333333334,5.0
806,9721,45.5271,-122.61963333333334,30.0
807,9722,45.52405,-122.7265,97.0
808,9723,45.4983,-122.6913,83.0
809,9730,44.949,-123.004,34.0
810,9733,44.5904,-123.2722,5.0
811,9742,43.2151,-124.1984,1.0
812,9747,43.64405,-123.26554999999999,58.0
813,9750,42.3363,-122.8398,23.0
814,9770,44.0928,-121.2936,24.0
815,1502,40.3243,-79.9317,7.0
816,1513,40.3478,-79.8642,3.0
817,1514,40.493,-79.96005,22.0
818,1521,40.457925,-79.961975,328.0
819,1522,40.4642,-79.9448,35.0
820,1524,40.3748,-80.0731,11.0
821,1560,40.3074,-79.5424,11.0
822,1590,40.3072,-78.943,35.0
823,1600,40.8859,-79.934,4.0
824,1655,42.1292,-80.0851,60.0
825,1660,40.5209,-78.4089,33.0
826,1701,40.206199999999995,-77.08015,29.0
827,1703,40.2638,-76.6545,82.0
828,1704,40.465500000000006,-76.9866,16.0
829,1705,40.2122,-77.0265,5.0
830,1710,40.276399999999995,-76.8517,28.0
831,1733,39.7943,-76.9812,3.0
832,1740,39.979,-76.6551,88.0
833,1752,40.1756,-76.1821,3.0
834,1760,40.0335,-76.2844,42.0
835,1770,41.2412,-77.0011,16.0
836,1782,40.9674,-76.6049,73.0
837,1801,40.6312,-75.3854,70.0
838,1810,40.6051,-75.50635,109.0
839,1830,41.0367,-75.1735,14.0
840,1851,41.408,-75.6484,23.0
841,1871,41.2722,-75.8801,32.0
842,1876,41.2722,-75.8801,24.0
843,1884,41.9842,-76.5218,14.0
844,1890,40.3054,-75.1489,8.0
845,1900,40.11985,-74.9842,45.0
846,1901,39.9367,-75.35210000000001,63.0
847,1902,39.98096666666667,-75.23503333333333,12.0
848,1904,40.13965,-75.00909999999999,35.0
849,1909,40.0,-75.276,15.0
850,1910,39.95243333333334,-75.17593333333333,212.0
851,1911,40.0651,-75.09473333333334,58.0
852,1912,40.0178,-75.0895,6.0
853,1913,39.9925,-75.1133,8.0
854,1914,39.978449999999995,-75.16975,191.0
855,1915,40.0606,-75.0471,16.0
856,1930,40.0426,-75.4827,21.0
857,1940,40.13705,-75.35499999999999,10.0
858,1946,40.1951,-75.5722,13.0
859,1961,40.325,-75.9442,82.0
