,cluster,latitude,longitude,supply
120,342,27.286871428571427,-82.47498571428571,152.0
121,344,29.0278,-82.317,94.0
122,346,28.2624,-82.6504,100.0
123,347,28.437028571428566,-81.57784285714285,108.0
124,349,27.266939999999998,-80.31606000000001,57.0
125,300,33.90639999999999,-84.14884,193.0
126,301,33.935387500000004,-84.83670000000001,88.0
127,302,33.30661428571428,-84.49845714285713,36.0
128,303,33.77724285714286,-84.38282857142858,379.0
129,305,34.2231,-83.8034,83.0
130,306,33.8672,-83.55965,40.0
131,307,34.67296666666666,-84.90543333333333,8.0
132,309,33.46743333333333,-82.01483333333333,92.0
133,310,32.3509,-83.45370000000001,10.0
134,312,32.810649999999995,-83.5909,125.0
135,314,32.04456666666666,-81.12826666666666,150.0
136,315,31.300766666666664,-82.23366666666668,11.0
137,316,30.8931,-83.3278,16.0
138,317,31.262349999999998,-83.84887499999999,45.0
139,319,32.52576666666667,-84.9539,57.0
140,503,41.6003,-93.61806666666666,106.0
141,504,43.1499,-93.1954,10.0
142,511,42.5113,-96.4017,27.0
143,515,41.26175,-95.84295,7.0
144,522,41.6627,-91.5477,119.0
145,524,41.9963,-91.63499999999999,22.0
146,527,41.5509,-90.4942,3.0
147,528,41.5385,-90.5613,6.0
148,832,42.8876,-112.4381,19.0
149,833,42.5565,-114.4693,6.0
150,834,43.475,-112.0124,36.0
151,835,46.3646,-116.8609,7.0
152,836,43.638850000000005,-116.54875,7.0
153,837,43.5954,-116.17795000000001,77.0
154,838,47.6928,-116.785,20.0
155,600,42.170399999999994,-87.95457,159.0
156,601,41.95165,-88.1791,150.0
157,602,42.0424,-87.6904,30.0
158,603,41.8825,-87.7886,23.0
159,604,41.59936666666667,-87.85135000000001,180.0
160,605,41.77876666666666,-88.09038333333335,67.0
161,606,41.87431875,-87.681575,506.0
162,608,41.722,-87.7024,20.0
163,609,41.1166,-87.8696,14.0
164,611,42.281575,-89.04520000000001,88.0
165,614,40.94995,-90.37049999999999,2.0
166,616,40.7012,-89.59245,104.0
167,617,40.49535,-88.9888,21.0
168,618,40.119166666666665,-88.022,72.0
169,620,38.78286666666667,-90.07773333333334,13.0
170,622,38.5587,-89.96675,12.0
171,623,39.9307,-91.3763,14.0
172,627,39.7756,-89.62485,77.0
173,460,40.04028333333333,-85.99581666666667,20.0
174,461,39.70505,-86.133875,12.0
175,462,39.819250000000004,-86.10432500000002,456.0
176,463,41.51645,-87.24829000000001,89.0
177,464,41.5477,-87.34469999999999,17.0
178,465,41.6804,-86.0676,23.0
179,466,41.6727,-86.2535,62.0
180,468,41.10375,-85.162075,131.0
181,471,38.308350000000004,-85.779,12.0
182,473,40.0252,-85.1363,30.0
183,474,39.2303,-86.4692,26.0
184,475,38.5169,-87.21965,5.0
185,476,37.9637,-87.3938,19.0
186,477,37.98545,-87.54005000000001,61.0
187,478,39.45035,-87.39824999999999,15.0
188,479,40.4001,-86.8602,23.0
189,660,38.9577,-95.0145,14.0
190,661,39.106300000000005,-94.75675,110.0
191,662,38.952825000000004,-94.68312499999999,56.0
192,666,39.049400000000006,-95.71365,57.0
193,672,37.7051,-97.3133,197.0
194,674,38.8403,-97.6114,9.0
195,676,38.8782,-99.3348,6.0
196,402,38.24533999999999,-85.7041,260.0
197,405,38.02097499999999,-84.501825,191.0
198,410,39.03423333333333,-84.5511,26.0
199,415,37.5161,-82.5173,14.0
200,420,37.0634,-88.6632,16.0
201,421,37.0028,-86.18695,6.0
202,427,37.6848,-85.8784,8.0
203,700,29.94634,-90.10968,54.0
204,701,29.966499999999996,-90.08658,265.0
205,703,29.619574999999998,-90.640025,12.0
206,704,30.463300000000004,-89.98486,70.0
207,705,30.214357142857146,-92.15481428571431,117.0
208,706,30.223750000000003,-93.27595,19.0
209,708,30.422825,-91.09915,195.0
210,711,32.4782,-93.72911428571429,107.0
211,712,32.503949999999996,-92.264,23.0
212,713,31.2885,-92.4633,76.0
213,714,31.7617,-93.0916,2.0
214,010,42.26215,-72.62875,5.0
215,011,42.12435,-72.5914,85.0
216,012,42.4531,-73.2471,9.0
217,016,42.2759,-71.79454999999999,83.0
218,018,42.64642,-71.23644,52.0
219,019,42.537949999999995,-70.88810000000001,17.0
220,020,42.1868,-71.2033,4.0
221,021,42.34405000000001,-71.07749166666667,249.0
222,022,42.3471,-71.1027,52.0
223,023,42.02483333333333,-70.89406666666667,13.0
224,025,41.65945,-70.66665,5.0
225,026,41.6601,-70.2967,12.0
226,027,41.77268,-71.12578,38.0
227,206,38.44556666666667,-76.74000000000001,12.0
228,207,38.837325,-76.8892,56.0
229,208,39.104825,-77.1784,36.0
230,209,39.01606666666667,-77.01046666666666,16.0
231,210,39.3669,-76.49549999999999,54.0
232,211,39.4694,-76.89045,22.0
233,212,39.31666,-76.60584000000001,369.0
234,214,38.9898,-76.5501,15.0
235,215,39.5992,-78.8444,13.0
236,216,38.7768,-76.0758,11.0
237,217,39.5517,-77.51355,59.0
238,218,38.36494999999999,-75.4101,45.0
239,219,39.6264,-75.8458,6.0
240,041,43.6602,-70.2898,89.0
241,042,44.0985,-70.1916,20.0
242,043,44.3106,-69.7795,1.0
243,044,44.8242,-68.7918,31.0
244,480,42.599071428571435,-82.99199999999999,150.0
245,481,42.22541,-83.39402,163.0
246,482,42.392520000000005,-83.03193999999999,208.0
247,483,42.57107142857143,-83.35317142857143,70.0
248,484,42.99305,-83.47980000000001,17.0
249,485,43.01195,-83.74719999999999,78.0
250,486,43.489,-84.04896666666667,57.0
251,489,42.71895,-84.5367,73.0
252,490,42.18561999999999,-85.55312,96.0
253,491,41.8202,-86.2368,1.0
254,492,42.2545,-84.3875,28.0
255,494,43.060399999999994,-86.16793333333334,37.0
256,495,42.93586666666666,-85.6642,150.0
257,496,44.694,-85.6763,25.0
258,497,45.14913333333334,-84.3486,19.0
259,498,46.5786,-87.4545,20.0
260,551,44.96719999999999,-93.08026666666666,97.0
261,554,44.991200000000006,-93.28720000000001,269.0
262,558,46.7987,-92.0946,36.0
263,559,44.0032,-92.4835,59.0
264,563,45.5713,-94.2036,41.0
265,630,38.535419999999995,-90.5644,84.0
266,631,38.62078571428572,-90.33727142857141,462.0
267,633,38.781625000000005,-90.661075,34.0
268,637,37.3169,-89.5459,23.0
269,640,39.038079999999994,-94.33452,74.0
270,641,39.06598571428571,-94.56247142857144,247.0
271,645,39.7893,-94.8043,37.0
272,648,37.0465,-94.5103,52.0
273,650,38.138,-92.6664,7.0
274,652,39.1792,-92.37035,123.0
275,657,36.7284,-91.8717,3.0
276,658,37.18855,-93.2756,153.0
277,386,34.627,-89.992975,20.0
278,388,34.56485,-88.65625,30.0
279,389,33.5159,-90.1726,3.0
280,392,32.31665,-90.16777499999999,252.0
281,393,32.3891,-88.65100000000001,7.0
282,394,31.147199999999998,-89.35376666666666,38.0
283,395,30.406525,-88.818625,40.0
284,591,45.799850000000006,-108.44695,42.0
285,594,47.495,-111.2502,18.0
286,596,46.6131,-112.0213,4.0
287,597,45.833600000000004,-111.82095,14.0
288,598,46.555800000000005,-114.08095,26.0
289,599,48.2028,-114.3039,16.0
290,271,36.04730000000001,-80.25489999999999,110.0
291,272,36.0026,-79.7498,22.0
292,274,36.0697,-79.7682,60.0
293,275,35.838075,-78.56530000000001,67.0
294,276,35.805366666666664,-78.64006666666667,141.0
295,277,36.04475,-78.86705,72.0
296,278,35.778866666666666,-77.72233333333334,120.0
297,280,35.3716,-80.53,21.0
298,281,35.32125,-80.93751666666667,57.0
299,282,35.212939999999996,-80.82278000000001,316.0
300,283,34.93078,-79.14462,82.0
301,284,34.283100000000005,-77.92304999999999,89.0
302,285,34.87323333333333,-77.03846666666668,17.0
303,286,35.85336,-81.22874,29.0
304,287,35.3464,-82.525,7.0
305,288,35.5971,-82.5565,105.0
306,581,46.85683333333333,-96.82793333333332,57.0
307,582,47.901,-97.0446,4.0
308,585,46.8083,-100.7837,20.0
309,587,48.2325,-101.2963,14.0
310,681,41.2317,-96.02246666666667,162.0
311,685,40.77795,-96.6448,54.0
312,688,40.80735,-98.72829999999999,23.0
313,691,41.1326,-100.7746,1.0
314,030,42.7564,-71.4667,10.0
315,031,42.980000000000004,-71.46885,29.0
316,037,43.6423,-72.2518,38.0
317,038,43.31626,-70.94784,19.0
318,070,40.75812222222223,-74.15644444444443,33.0
319,071,40.743575,-74.187275,88.0
320,072,40.6565,-74.2215,14.0
321,073,40.7271,-74.05645,29.0
322,074,40.973749999999995,-74.20734999999999,16.0
323,075,40.897,-74.1573,46.0
324,076,40.9208,-74.010875,43.0
325,077,40.29978,-74.1163,81.0
326,078,40.9796,-74.64564999999999,16.0
327,079,40.75505,-74.42575,50.0
328,080,39.86054545454545,-74.87651818181818,72.0
329,081,39.9351,-75.1117,92.0
330,082,39.315933333333334,-74.64523333333334,27.0
331,083,39.4818,-75.0091,19.0
332,084,39.3664,-74.4317,51.0
333,085,40.33315,-74.6816,6.0
334,086,40.23473333333333,-74.7179,53.0
335,087,40.057433333333336,-74.18073333333334,37.0
336,088,40.551249999999996,-74.60688333333333,33.0
337,089,40.4891,-74.4482,71.0
338,871,35.183524999999996,-106.66420000000001,182.0
339,874,36.7412,-108.1797,8.0
340,875,35.842349999999996,-106.02690000000001,4.0
341,880,32.3244,-106.6683,6.0
342,890,36.101933333333335,-115.05333333333333,71.0
343,891,36.14315,-115.22991000000002,526.0
344,894,39.5502,-119.7178,3.0
345,895,39.45715,-119.766625,128.0
346,897,39.1704,-119.7782,6.0
347,100,40.781054545454545,-73.96292727272727,250.0
348,103,40.5883,-74.13516666666668,30.0
349,104,40.856280000000005,-73.87682,208.0
350,105,41.205875,-73.75825,95.0
351,106,41.033,-73.7652,3.0
352,109,41.231475,-74.21995000000001,33.0
353,110,40.761399999999995,-73.6858,66.0
354,111,40.7706,-73.9265,8.0
355,112,40.656809090909086,-73.95523636363636,157.0
356,113,40.7372,-73.84916666666668,37.0
357,114,40.70505,-73.81445,52.0
358,115,40.70571666666666,-73.63746666666667,59.0
359,117,40.8138625,-73.2303125,168.0
360,119,40.91525,-72.53115,9.0
361,122,42.656,-73.7964,99.0
362,123,42.8179,-73.9206,8.0
363,124,41.9697,-74.0668,3.0
364,125,41.733466666666665,-73.9491,9.0
365,126,41.7035,-73.9117,28.0
366,128,43.19115,-73.6928,12.0
367,129,44.6927,-73.466,6.0
368,130,42.93,-76.5626,1.0
369,132,43.04805,-76.13255000000001,76.0
370,135,43.0969,-75.23145,23.0
371,137,42.1267,-75.9685,30.0
372,139,42.1151,-75.9309,3.0
373,142,42.922380000000004,-78.82477999999999,113.0
374,146,43.22733333333334,-77.6642,106.0
375,148,42.4406,-76.4966,7.0
376,430,40.093500000000006,-82.65755,37.0
377,431,39.80005,-82.8435,30.0
378,432,39.98630000000001,-82.99380000000001,394.0
379,433,40.5876,-83.1271,12.0
380,435,41.588166666666666,-83.9775,9.0
381,436,41.664975,-83.60325,141.0
382,437,39.977199999999996,-81.79305,17.0
383,440,41.49064,-81.7885,33.0
384,441,41.48206923076923,-81.64608461538461,254.0
385,442,41.11033333333334,-81.4552,10.0
386,443,41.07683333333333,-81.52906666666667,98.0
387,444,41.2746,-80.76275000000001,11.0
388,445,41.02115,-80.7358,85.0
389,446,40.67185,-81.7123,3.0
390,447,40.80155,-81.4205,50.0
391,448,41.1226,-82.83805000000001,14.0
392,449,40.7623,-82.5254,22.0
393,450,39.40965,-84.4673,35.0
394,452,39.1564375,-84.46737499999999,266.0
395,454,39.75391666666666,-84.16976666666666,246.0
396,455,39.9106,-83.7856,10.0
397,456,39.0656,-82.96005,14.0
398,458,40.755275,-84.120925,28.0
399,730,35.36893333333333,-97.46350000000001,16.0
400,731,35.47875714285715,-97.50318571428572,228.0
401,734,34.1566,-97.1792,2.0
402,735,34.5626,-98.19775,9.0
403,737,36.3992,-97.87035,5.0
404,741,36.1028,-95.95325,269.0
405,746,36.7031,-97.0784,2.0
406,970,45.39385,-122.64155,28.0
407,971,45.415600000000005,-123.04163333333334,5.0
408,972,45.521283333333336,-122.6672,210.0
409,973,44.748374999999996,-123.04297500000001,41.0
410,974,43.50106666666667,-123.57650000000001,59.0
411,975,42.367599999999996,-123.0968,30.0
412,977,44.0928,-121.2936,24.0
413,150,40.464325,-79.9799,13.0
414,151,40.4446,-79.92809999999999,25.0
415,152,40.459,-79.9806375,384.0
416,156,40.3,-79.47635,12.0
417,159,40.3072,-78.943,35.0
418,160,40.8859,-79.934,4.0
419,165,42.15595,-80.07499999999999,66.0
420,166,40.5209,-78.4089,33.0
421,170,40.30323333333333,-76.96908333333333,132.0
422,171,40.276399999999995,-76.8517,28.0
423,173,39.81315,-77.10175000000001,6.0
424,174,39.979,-76.6551,88.0
425,175,40.1756,-76.1821,3.0
426,176,40.0335,-76.2844,42.0
427,177,41.2412,-77.0011,16.0
428,178,40.9688,-76.75739999999999,74.0
429,180,40.652425,-75.320325,83.0
430,181,40.6051,-75.50635,109.0
431,183,41.0122,-75.21100000000001,22.0
432,185,41.40495,-75.643,25.0
433,187,41.2722,-75.8801,56.0
434,188,41.9842,-76.5218,14.0
435,189,40.369499999999995,-75.27286666666667,15.0
436,190,40.01104166666667,-75.199375,175.0
437,191,40.00286923076923,-75.13391538461539,491.0
438,193,40.01345,-75.654,25.0
439,194,40.18041999999999,-75.42997999999999,24.0
440,196,40.3568,-75.9385,85.0
441,028,41.843599999999995,-71.48349999999999,18.0
442,029,41.831133333333334,-71.41686666666668,51.0
443,291,33.8254,-80.78926666666668,47.0
444,292,34.04475,-81.01554999999999,80.0
445,293,34.81163333333333,-81.87509999999999,90.0
446,294,32.94141111111111,-80.0051111111111,157.0
447,295,34.023577777777774,-79.26701111111112,125.0
448,296,34.677214285714285,-82.44375714285714,128.0
449,297,34.85855,-80.90525,13.0
450,571,43.558699999999995,-96.74316666666665,66.0
451,573,44.359,-98.2163,1.0
452,577,44.1415,-103.2052,23.0
453,370,36.278349999999996,-86.7727,58.0
454,371,36.1128,-86.59993333333334,26.0
455,372,36.157599999999995,-86.79094285714287,489.0
456,374,35.0257,-85.26903333333333,176.0
457,376,36.43965,-82.28145,108.0
458,377,36.02555,-83.99825,31.0
459,378,36.0816,-83.75445,45.0
460,379,35.93116,-84.00764,231.0
461,381,35.1281875,-89.9162875,278.0
462,383,35.6102,-88.814,44.0
463,384,35.6156,-87.038,9.0
464,385,36.09005,-85.29685,14.0
465,750,33.1141625,-96.74196875000001,239.0
466,751,32.5081,-96.62085,14.0
467,752,32.82985000000001,-96.78473,441.0
468,753,32.7673,-96.7776,14.0
469,754,33.33893333333334,-95.54593333333332,7.0
470,755,33.4467,-94.23076666666667,26.0
471,756,32.53543333333333,-94.62296666666667,23.0
472,757,32.31263333333333,-95.44866666666667,156.0
473,759,31.455,-94.66635,20.0
474,760,32.6368,-97.26634999999999,104.0
475,761,32.79537500000001,-97.31535,352.0
476,762,33.1009,-97.16279999999999,41.0
477,763,33.9053,-98.4976,34.0
478,765,31.03793333333333,-97.57426666666667,71.0
479,767,31.5051,-97.2311,27.0
480,769,31.445050000000002,-100.4593,18.0
481,770,29.7676,-95.43964000000001,573.0
482,773,30.207362500000002,-95.4482375,143.0
483,774,29.74604,-95.70164,30.0
484,775,29.454666666666665,-95.08295555555556,116.0
485,776,29.8709,-93.9643,3.0
486,777,30.07795,-94.11465,41.0
487,778,30.607366666666667,-96.33106666666667,55.0
488,779,28.809,-96.9993,7.0
489,780,28.346999999999998,-99.40500000000002,17.0
490,781,29.6421,-98.0185,7.0
491,782,29.463841666666664,-98.52502500000001,352.0
492,784,27.720625,-97.376925,90.0
493,785,26.11136,-97.8223,84.0
494,786,30.382733333333334,-97.66058333333335,69.0
495,787,30.309849999999997,-97.76389999999999,198.0
496,791,35.1977,-101.8949,70.0
497,794,33.5857,-101.8832,123.0
498,796,32.4301,-99.7464,27.0
499,797,31.870900000000002,-102.2564,52.0
500,799,31.80725,-106.37583333333333,139.0
501,840,40.6541,-111.87068,17.0
502,841,40.73014285714286,-111.87760000000002,260.0
503,844,41.181650000000005,-111.9649,38.0
504,846,40.1528,-111.6935,61.0
505,847,37.0831,-113.5581,36.0
506,201,38.9128,-77.53478,39.0
507,220,38.7791,-77.1686,125.0
508,222,38.8836,-77.1395,9.0
509,223,38.7869,-77.10415,15.0
510,224,38.2738,-77.47265,24.0
511,226,39.1676,-78.1686,18.0
512,229,38.07866666666667,-78.62883333333333,76.0
513,230,37.4126,-76.5464,1.0
514,231,37.4354,-77.116775,13.0
515,232,37.53874285714286,-77.49397142857143,187.0
516,233,36.7352,-76.2384,13.0
517,234,37.031724999999994,-76.06970000000001,44.0
518,235,36.87863333333333,-76.2674,90.0
519,236,37.072466666666664,-76.46273333333333,49.0
520,237,36.8358,-76.32114999999999,10.0
521,238,37.23475,-77.34020000000001,11.0
522,240,37.2081,-80.2666,85.0
523,241,36.98245,-79.96719999999999,5.0
524,245,36.965450000000004,-79.2984,30.0
525,054,44.484,-73.2199,46.0
526,980,47.53742857142856,-122.21799999999999,66.0
527,981,47.608599999999996,-122.32348888888889,229.0
528,982,48.36723333333333,-122.27653333333335,76.0
529,983,47.45595,-122.5608,36.0
530,984,47.23047499999999,-122.46382499999999,127.0
531,985,47.15965,-122.98535000000001,42.0
532,986,45.88725,-122.77005,44.0
533,988,47.4253,-120.3273,8.0
534,989,46.5934,-120.5311,12.0
535,992,47.66713333333333,-117.41203333333334,124.0
536,993,46.15653333333333,-118.96116666666667,25.0
537,530,43.221349999999994,-88.14784999999999,28.0
538,531,42.8101,-88.0379,32.0
539,532,43.04894,-87.95036,267.0
540,534,42.7161,-87.8233,10.0
541,535,42.86233333333333,-89.28710000000001,33.0
542,537,43.06745,-89.41195,139.0
543,543,44.503375,-88.03162499999999,65.0
544,544,44.727275,-89.81824999999999,75.0
545,546,43.7989,-91.2175,39.0
546,547,44.797650000000004,-91.4931,44.0
547,549,44.09581666666667,-88.48731666666667,92.0
548,247,37.32485,-81.16990000000001,6.0
549,253,38.35925,-81.62665,102.0
550,254,39.4567,-77.9727,19.0
551,257,38.4097,-82.4423,41.0
552,260,40.2582,-80.60794999999999,13.0
553,261,39.2183,-81.4979,13.0
554,265,39.6505,-79.944,130.0
555,820,41.1437,-104.7962,8.0
556,826,42.8458,-106.3166,19.0
557,904,34.0268,-118.4733,14.0
558,948,37.94,-122.362,6.0
559,955,41.053,-124.14593333333333,13.0
560,063,41.4439,-72.09555,9.0
561,064,41.439899999999994,-72.8726,4.0
562,505,42.5088,-94.1807,4.0
563,520,42.515,-90.6819,6.0
564,612,41.496,-90.4887,4.0
565,619,39.4802,-88.3762,1.0
566,625,39.8489,-88.94235,7.0
567,628,38.42055,-89.0235,7.0
568,629,37.7492,-89.05613333333334,10.0
569,469,40.508,-85.98486666666668,7.0
570,670,37.76055,-96.9861,3.0
571,675,38.1156,-97.8937,3.0
572,404,37.70055000000001,-84.5351,6.0
573,411,38.4722,-82.6461,6.0
574,423,37.7559,-87.0803,18.0
575,014,42.5274,-71.7563,2.0
576,017,42.21665,-71.48065,7.0
577,024,42.3299,-71.2562,2.0
578,040,43.4935,-70.4883,3.0
579,487,43.5821,-83.8781,10.0
580,553,44.7609,-93.2753,3.0
581,566,47.572,-94.8013,2.0
582,651,38.577,-92.2089,6.0
583,654,37.8581,-91.93615,6.0
584,390,32.3038,-89.964,1.0
585,397,33.4109,-88.5047,1.0
586,687,42.0329,-97.4229,1.0
587,693,41.872,-103.6619,8.0
588,033,43.2185,-71.5277,9.0
589,035,44.3112,-71.7768,1.0
590,882,33.025800000000004,-104.30715000000001,5.0
591,107,40.9426,-73.8511,5.0
592,118,40.7781,-73.4816,1.0
593,121,42.7287,-73.6683,5.0
594,133,42.7005,-74.9243,5.0
595,143,43.0945,-79.0567,1.0
596,149,42.0869,-76.8397,10.0
597,453,39.83475,-84.23535,5.0
598,747,33.922,-96.1918,5.0
599,976,42.2933,-121.8169,5.0
600,153,40.1717,-80.256,2.0
601,154,39.8897,-79.7282,3.0
602,163,41.6338,-80.1488,1.0
603,172,39.9313,-77.6579,10.0
604,299,32.30036666666667,-80.81063333333334,8.0
605,373,35.17333333333334,-85.27853333333333,8.0
606,380,36.0444,-89.3836,1.0
607,221,38.6356,-77.2683,9.0
608,228,38.4489,-78.8714,2.0
609,242,36.6673,-81.9648,4.0
610,056,44.2641,-72.577,1.0
611,364,31.213250000000002,-86.7933,2.0
612,814,38.4678,-107.8752,1.0
613,816,39.5296,-107.3252,1.0
614,304,32.4408,-81.774,1.0
615,500,42.0379,-93.6003,4.0
616,507,42.494,-92.3317,6.0
617,526,40.8321,-91.1799,2.0
618,470,39.1401,-84.8658,1.0
619,472,39.0813,-85.9071,5.0
620,665,39.1938,-96.5858,3.0
621,678,37.9769,-100.8621,1.0
622,406,38.2281,-84.8697,6.0
623,407,37.1549,-84.0961,5.0
624,424,37.3256,-87.4953,1.0
625,707,30.4517,-91.02690000000001,6.0
626,560,44.1538,-93.996,1.0
627,638,36.8911,-89.582,1.0
628,639,36.7662,-90.4166,3.0
629,653,38.6961,-93.2323,1.0
630,656,37.13875,-93.33035,5.0
631,273,35.4698,-79.1717,3.0
632,279,36.2951,-76.2445,1.0
633,883,33.6496,-105.8696,3.0
634,108,40.9115,-73.7824,1.0
635,127,41.54645,-74.6977,3.0
636,136,43.9743,-75.9122,2.0
637,145,43.0519,-77.0946,1.0
638,451,39.0957,-84.1451,2.0
639,457,39.4281,-81.4644,5.0
640,744,35.80295,-95.27010000000001,2.0
641,978,45.5877,-118.68504999999999,3.0
642,158,41.126,-78.7527,4.0
643,161,41.2316,-80.4993,1.0
644,182,40.8299,-75.6974,2.0
645,184,41.5792,-75.2528,2.0
646,227,38.5117,-77.9928,1.0
647,258,37.7932,-81.2061,7.0
648,263,39.2954,-80.2427,3.0
649,827,44.282,-105.4974,1.0
650,355,33.8312,-87.2775,6.0
651,717,33.236,-92.95105,2.0
652,668,38.4184,-96.1871,1.0
653,403,38.0931,-83.81125,5.0
654,409,36.6172,-83.7231,1.0
655,425,37.1029,-84.5443,2.0
656,116,40.6006,-73.758,2.0
657,144,42.57,-77.7109,1.0
658,740,36.42045,-96.493,3.0
659,157,40.6196,-79.1596,2.0
660,168,40.8082,-77.8926,1.0
661,290,34.2696,-80.591,1.0
662,298,33.553,-81.7194,4.0
663,725,35.7826,-91.6352,1.0
664,610,41.8055,-89.7054,1.0
665,626,39.7339,-90.229,1.0
666,488,43.6013,-84.7736,1.0
667,634,39.7064,-91.3839,1.0
668,391,32.386,-90.84,1.0
669,689,40.5877,-98.3911,2.0
670,147,42.0821,-78.426,1.0
671,439,40.3698,-80.634,1.0
